#T	E/N	M/N	C/N	Xi/N
0.0001	-1.625	0.859375	0.0	10156.25
0.000101	-1.625	0.859375	0.0	10055.69306930693
0.00010201000000000001	-1.625	0.859375	0.0	9956.13175178904
0.00010303010000000001	-1.625	0.859375	0.0	9857.556189890138
0.00010406040100000001	-1.625	0.859375	0.0	9759.956623653601
0.00010510100501000002	-1.625	0.859375	0.0	9663.32338975604
0.00010615201506010001	-1.625	0.859375	0.0	9567.646920550536
0.00010721353521070101	-1.625	0.859375	0.0	9472.917743119342
0.00010828567056280802	-1.625	0.859375	0.0	9379.126478335982
0.00010936852726843611	-1.625	0.859375	0.0	9286.263839936617
0.00011046221254112047	-1.625	0.859375	0.0	9194.32063360061
0.00011156683466653167	-1.625	0.859375	0.0	9103.287756040208
0.00011268250301319699	-1.625	0.859375	0.0	9013.156194099216
0.00011380932804332896	-1.625	0.859375	0.0	8923.91702386061
0.00011494742132376225	-1.625	0.859375	0.0	8835.56140976298
0.00011609689553699987	-1.625	0.859375	0.0	8748.080603725723
0.00011725786449236987	-1.625	0.859375	0.0	8661.465944282894
0.00011843044313729357	-1.625	0.859375	0.0	8575.708855725637
0.00011961474756866651	-1.625	0.859375	0.0	8490.800847253106
0.00012081089504435318	-1.625	0.859375	0.0	8406.733512131788
0.00012201900399479672	-1.625	0.859375	0.0	8323.498526863155
0.00012323919403474468	-1.625	0.859375	0.0	8241.087650359561
0.00012447158597509212	-1.625	0.859375	0.0	8159.492723128278
0.00012571630183484304	-1.625	0.859375	0.0	8078.705666463642
0.00012697346485319145	-1.625	0.859375	0.0	7998.718481647171
0.00012824319950172338	-1.625	0.859375	0.0	7919.523249155614
0.0001295256314967406	-1.625	0.859375	0.0	7841.112127876846
0.00013082088781170802	-1.625	0.859375	0.0	7763.47735433351
0.0001321290966898251	-1.625	0.859375	0.0	7686.611241914367
0.00013345038765672336	-1.625	0.859375	0.0	7610.506180113234
0.0001347848915332906	-1.625	0.859375	0.0	7535.154633775479
0.0001361327404486235	-1.625	0.859375	0.0	7460.54914235196
0.00013749406785310974	-1.625	0.859375	0.0	7386.682319160356
0.00013886900853164082	-1.625	0.859375	0.0	7313.546850653818
0.00014025769861695722	-1.625	0.859375	0.0	7241.135495696851
0.0001416602756031268	-1.625	0.859375	0.0	7169.441084848367
0.00014307687835915807	-1.625	0.859375	0.0	7098.456519651848
0.00014450764714274964	-1.625	0.859375	0.0	7028.174771932523
0.00014595272361417715	-1.625	0.859375	0.0	6958.588883101507
0.00014741225085031893	-1.625	0.859375	0.0	6889.691963466838
0.00014888637335882211	-1.625	0.859375	0.0	6821.477191551326
0.00015037523709241033	-1.625	0.859375	0.0	6753.937813417155
0.00015187898946333444	-1.625	0.859375	0.0	6687.067141997182
0.00015339777935796778	-1.625	0.859375	0.0	6620.858556432854
0.00015493175715154746	-1.625	0.859375	0.0	6555.3055014186675
0.00015648107472306292	-1.625	0.859375	0.0	6490.401486553136
0.00015804588547029355	-1.625	0.859375	0.0	6426.1400856961745
0.00015962634432499647	-1.625	0.859375	0.0	6362.514936332846
0.00016122260776824644	-1.625	0.859375	0.0	6299.519738943412
0.0001628348338459289	-1.625	0.859375	0.0	6237.148256379616
0.00016446318218438818	-1.625	0.859375	0.0	6175.394313247145
0.00016610781400623208	-1.625	0.859375	0.0	6114.251795294203
0.0001677688921462944	-1.625	0.859375	0.0	6053.714648806142
0.00016944658106775735	-1.625	0.859375	0.0	5993.77688000608
0.00017114104687843492	-1.625	0.859375	0.0	5934.432554461466
0.00017285245734721926	-1.625	0.859375	0.0	5875.675796496501
0.00017458098192069146	-1.625	0.859375	0.0	5817.500788610397
0.00017632679173989837	-1.625	0.859375	0.0	5759.901770901383
0.00017809005965729736	-1.625	0.859375	0.0	5702.873040496419
0.00017987096025387034	-1.625	0.859375	0.0	5646.4089509865535
0.00018166966985640905	-1.625	0.859375	0.0	5590.503911867874
0.00018348636655497315	-1.625	0.859375	0.0	5535.152387987994
0.00018532123022052289	-1.625	0.859375	0.0	5480.348898998013
0.00018717444252272812	-1.625	0.859375	0.0	5426.0880188099145
0.0001890461869479554	-1.625	0.859375	0.0	5372.364375059321
0.00019093664881743498	-1.625	0.859375	0.0	5319.172648573584
0.00019284601530560934	-1.625	0.859375	0.0	5266.507572845133
0.00019477447545866543	-1.625	0.859375	0.0	5214.363933510032
0.0001967222202132521	-1.625	0.859375	0.0	5162.736567831716
0.00019868944241538462	-1.625	0.859375	0.0	5111.620364189817
0.00020067633683953847	-1.625	0.859375	0.0	5061.010261574076
0.00020268310020793385	-1.625	0.859375	0.0	5010.901249083244
0.0002047099312100132	-1.625	0.859375	0.0	4961.2883654289535
0.00020675703052211333	-1.625	0.859375	0.0	4912.166698444509
0.00020882460082733448	-1.625	0.859375	0.0	4863.531384598524
0.00021091284683560782	-1.625	0.859375	0.0	4815.3776085133895
0.0002130219753039639	-1.625	0.859375	0.0	4767.700602488504
0.00021515219505700354	-1.625	0.859375	0.0	4720.495646028222
0.00021730371700757358	-1.625	0.859375	0.0	4673.758065374477
0.0002194767541776493	-1.625	0.859375	0.0	4627.483233044037
0.0002216715217194258	-1.625	0.859375	0.0	4581.666567370334
0.00022388823693662006	-1.625	0.859375	0.0	4536.303532049836
0.00022612711930598627	-1.625	0.859375	0.0	4491.389635692906
0.00022838839049904613	-1.625	0.859375	0.0	4446.920431379115
0.0002306722744040366	-1.625	0.859375	0.0	4402.891516216946
0.00023297899714807695	-1.625	0.859375	0.0	4359.298530907867
0.00023530878711955773	-1.625	0.859375	0.0	4316.13715931472
0.00023766187499075331	-1.625	0.859375	0.0	4273.403128034376
0.00024003849374066086	-1.625	0.859375	0.0	4231.092205974629
0.00024243887867806747	-1.625	0.859375	0.0	4189.2002039352765
0.0002448632674648481	-1.625	0.859375	0.0	4147.722974193343
0.0002473119001394966	-1.625	0.859375	0.0	4106.65641009242
0.00024978501914089154	-1.625	0.859375	0.0	4065.996445636059
0.0002522828693323005	-1.625	0.859375	0.0	4025.739055085207
0.0002548056980256235	-1.625	0.859375	0.0	3985.88025255961
0.00025735375500587974	-1.625	0.859375	0.0	3946.4160916431783
0.00025992729255593853	-1.625	0.859375	0.0	3907.342664993246
0.0002625265654814979	-1.625	0.859375	0.0	3868.656103953709
0.00026515183113631286	-1.625	0.859375	0.0	3830.3525781719895
0.000267803349447676	-1.625	0.859375	0.0	3792.428295219792
0.00027048138294215275	-1.625	0.859375	0.0	3754.8795002176157
0.00027318619677157426	-1.625	0.859375	0.0	3717.702475462986
0.00027591805873929	-1.625	0.859375	0.0	3680.8935400623623
0.0002786772393266829	-1.625	0.859375	0.0	3644.4490495666955
0.0002814640117199497	-1.625	0.859375	0.0	3608.36539561059
0.0002842786518371492	-1.625	0.859375	0.0	3572.6390055550396
0.0002871214383555207	-1.625	0.859375	0.0	3537.266342133702
0.00028999265273907594	-1.625	0.859375	0.0	3502.243903102675
0.0002928925792664667	-1.625	0.859375	0.0	3467.5682208937374
0.0002958215050591314	-1.625	0.859375	0.0	3433.235862271027
0.0002987797201097227	-1.625	0.859375	0.0	3399.243427991116
0.0003017675173108199	-1.625	0.859375	0.0	3365.5875524664516
0.0003047851924839281	-1.625	0.859375	0.0	3332.2649034321303
0.0003078330444087674	-1.625	0.859375	0.0	3299.272181615971
0.00031091137485285506	-1.625	0.859375	0.0	3266.6061204118523
0.0003140204886013836	-1.625	0.859375	0.0	3234.263485556289
0.0003171606934873975	-1.625	0.859375	0.0	3202.241074808207
0.0003203323004222715	-1.625	0.859375	0.0	3170.535717631888
0.0003235356234264942	-1.625	0.859375	0.0	3139.1442748830573
0.00032677097966075913	-1.625	0.859375	0.0	3108.0636384980767
0.00033003868945736674	-1.625	0.859375	0.0	3077.290731186214
0.00033333907635194044	-1.625	0.859375	0.0	3046.8225061249645
0.00033667246711545986	-1.625	0.859375	0.0	3016.6559466583803
0.00034003919178661446	-1.625	0.859375	0.0	2986.788065998396
0.0003434395837044806	-1.625	0.859375	0.0	2957.2159069291056
0.0003468739795415254	-1.625	0.859375	0.0	2927.936541513966
0.00035034271933694067	-1.625	0.859375	0.0	2898.9470708059066
0.0003538461465303101	-1.625	0.859375	0.0	2870.2446245603037
0.0003573846079956132	-1.625	0.859375	0.0	2841.8263609507953
0.00036095845407556934	-1.625	0.859375	0.0	2813.6894662879163
0.00036456803861632505	-1.625	0.859375	0.0	2785.831154740511
0.0003682137190024883	-1.625	0.859375	0.0	2758.248668059912
0.00037189585619251317	-1.625	0.859375	0.0	2730.9392753068437
0.0003756148147544383	-1.625	0.859375	0.0	2703.9002725810333
0.0003793709629019827	-1.625	0.859375	0.0	2677.128982753498
0.00038316467253100253	-1.625	0.859375	0.0	2650.6227552014834
0.00038699631925631254	-1.625	0.859375	0.0	2624.378965546023
0.00039086628244887567	-1.625	0.859375	0.0	2598.395015392102
0.00039477494527336444	-1.625	0.859375	0.0	2572.6683320713882
0.0003987226947260981	-1.625	0.859375	0.0	2547.196368387513
0.0004027099216733591	-1.625	0.859375	0.0	2521.976602363874
0.0004067370208900927	-1.625	0.859375	0.0	2497.0065369939343
0.00041080439109899365	-1.625	0.859375	0.0	2472.2836999939946
0.0004149124350099836	-1.625	0.859375	0.0	2447.8056435584103
0.0004190615593600834	-1.625	0.859375	0.0	2423.5699441172383
0.00042325217495368424	-1.625	0.859375	0.0	2399.5742020962753
0.0004274846967032211	-1.625	0.859375	0.0	2375.8160416794803
0.00043175954367025333	-1.625	0.859375	0.0	2352.293110573743
0.00043607713910695587	-1.625	0.859375	0.0	2329.003079775983
0.00044043791049802546	-1.625	0.859375	0.0	2305.943643342557
0.00044484228960300573	-1.625	0.859375	0.0	2283.1125181609477
0.00044929071249903577	-1.625	0.859375	0.0	2260.507443723711
0.0004537836196240261	-1.625	0.859375	0.0	2238.126181904664
0.0004583214558202664	-1.625	0.859375	0.0	2215.9665167372914
0.00046290467037846903	-1.625	0.859375	0.0	2194.026254195338
0.0004675337170822537	-1.625	0.859375	0.0	2172.303221975582
0.0004722090542530763	-1.625	0.859375	0.0	2150.7952692827544
0.00047693114479560703	-1.625	0.859375	0.0	2129.5002666165888
0.0004817004562435631	-1.625	0.859375	0.0	2108.416105560979
0.0004865174608059987	-1.625	0.859375	0.0	2087.5406985752265
0.0004913826354140587	-1.625	0.859375	0.0	2066.8719787873533
0.0004962964617681992	-1.625	0.859375	0.0	2046.4078997894587
0.0005012594263858812	-1.625	0.859375	0.0	2026.1464354351076
0.00050627202064974	-1.625	0.859375	0.0	2006.0855796387204
0.0005113347408562375	-1.625	0.859375	0.0	1986.2233461769508
0.0005164480882647998	-1.625	0.859375	0.0	1966.5577684920306
0.0005216125691474479	-1.625	0.859375	0.0	1947.0868994970597
0.0005268286948389224	-1.625	0.859375	0.0	1927.8088113832273
0.0005320969817873116	-1.625	0.859375	0.0	1908.721595428938
0.0005374179516051847	-1.625	0.859375	0.0	1889.8233618108297
0.0005427921311212365	-1.625	0.859375	0.0	1871.1122394166632
0.0005482200524324489	-1.625	0.859375	0.0	1852.5863756600627
0.0005537022529567734	-1.625	0.859375	0.0	1834.2439362970918
0.0005592392754863411	-1.625	0.859375	0.0	1816.0831052446454
0.0005648316682412045	-1.625	0.859375	0.0	1798.1020844006391
0.0005704799849236166	-1.625	0.859375	0.0	1780.2990934659792
0.0005761847847728527	-1.625	0.859375	0.0	1762.6723697682962
0.0005819466326205812	-1.625	0.859375	0.0	1745.220168087422
0.000587766098946787	-1.625	0.859375	0.0	1727.940760482596
0.0005936437599362549	-1.625	0.859375	0.0	1710.8324361213822
0.0005995801975356175	-1.625	0.859375	0.0	1693.8935011102794
0.0006055759995109737	-1.625	0.859375	0.0	1677.1222783270093
0.0006116317595060834	-1.625	0.859375	0.0	1660.5171072544645
0.0006177480771011443	-1.625	0.859375	0.0	1644.0763438163015
0.0006239255578721557	-1.625	0.859375	0.0	1627.7983602141599
0.0006301648134508773	-1.625	0.859375	0.0	1611.6815447664949
0.000636466461585386	-1.625	0.859375	0.0	1595.724301749005
0.00064283112620124	-1.625	0.859375	0.0	1579.9250512366384
0.0006492594374632524	-1.625	0.859375	0.0	1564.2822289471667
0.0006557520318378849	-1.625	0.859375	0.0	1548.7942860863036
0.0006623095521562638	-1.625	0.859375	0.0	1533.45968919436
0.0006689326476778264	-1.625	0.859375	0.0	1518.2769199944157
0.0006756219741546047	-1.625	0.859375	0.0	1503.2444752419958
0.0006823781938961507	-1.625	0.859375	0.0	1488.3608665762335
