#T	E/N	M/N	C/N	Xi/N
3.2901	-0.00949454	0.00134004	0.0036727	0.00132684
3.3001	-0.00945796	0.00134124	0.00364249	0.00132505
3.3101	-0.00942169	0.00134243	0.00361266	0.00132326
3.3201	-0.00938571	0.00134362	0.00358321	0.00132145
3.3301	-0.00935002	0.00134479	0.00355412	0.00131965
3.3401	-0.00931462	0.00134595	0.00352541	0.00131783
3.3501	-0.00927951	0.00134711	0.00349705	0.00131601
3.3601	-0.00924468	0.00134825	0.00346904	0.00131419
3.3701	-0.00921013	0.00134939	0.00344138	0.00131236
3.3801	-0.00917585	0.00135051	0.00341406	0.00131053
3.3901	-0.00914185	0.00135163	0.00338707	0.00130869
3.4001	-0.00910811	0.00135273	0.00336041	0.00130685
3.4101	-0.00907464	0.00135383	0.00333408	0.001305
3.4201	-0.00904143	0.00135492	0.00330807	0.00130315
3.4301	-0.00900848	0.001356	0.00328237	0.0013013
3.4401	-0.00897578	0.00135707	0.00325697	0.00129944
3.4501	-0.00894334	0.00135813	0.00323189	0.00129758
3.4601	-0.00891114	0.00135918	0.0032071	0.00129571
3.4701	-0.00887919	0.00136023	0.0031826	0.00129385
3.4801	-0.00884749	0.00136126	0.0031584	0.00129198
3.4901	-0.00881602	0.00136229	0.00313448	0.0012901
3.5001	-0.0087848	0.00136331	0.00311083	0.00128823
3.5101	-0.00875381	0.00136432	0.00308747	0.00128635
3.5201	-0.00872305	0.00136532	0.00306437	0.00128447
3.5301	-0.00869252	0.00136632	0.00304155	0.00128259
3.5401	-0.00866222	0.00136731	0.00301898	0.0012807
3.5501	-0.00863214	0.00136829	0.00299668	0.00127881
3.5601	-0.00860228	0.00136926	0.00297463	0.00127693
3.5701	-0.00857264	0.00137022	0.00295283	0.00127504
3.5801	-0.00854322	0.00137118	0.00293128	0.00127314
3.5901	-0.00851402	0.00137213	0.00290997	0.00127125
3.6001	-0.00848502	0.00137307	0.00288891	0.00126936
3.6101	-0.00845624	0.001374	0.00286807	0.00126746
3.6201	-0.00842766	0.00137493	0.00284747	0.00126556
3.6301	-0.00839929	0.00137585	0.0028271	0.00126367
3.6401	-0.00837112	0.00137676	0.00280696	0.00126177
3.6501	-0.00834315	0.00137767	0.00278704	0.00125987
3.6601	-0.00831538	0.00137857	0.00276733	0.00125797
3.6701	-0.0082878	0.00137946	0.00274785	0.00125607
3.6801	-0.00826042	0.00138034	0.00272857	0.00125417
3.6901	-0.00823323	0.00138122	0.0027095	0.00125227
3.7001	-0.00820623	0.0013821	0.00269065	0.00125037
3.7101	-0.00817942	0.00138296	0.00267199	0.00124846
3.7201	-0.00815279	0.00138382	0.00265353	0.00124656
3.7301	-0.00812634	0.00138467	0.00263527	0.00124466
3.7401	-0.00810008	0.00138552	0.00261721	0.00124276
3.7501	-0.008074	0.00138636	0.00259934	0.00124086
3.7601	-0.00804809	0.00138719	0.00258166	0.00123896
3.7701	-0.00802237	0.00138802	0.00256416	0.00123706
3.7801	-0.00799681	0.00138884	0.00254685	0.00123516
3.7901	-0.00797143	0.00138965	0.00252971	0.00123326
3.8001	-0.00794622	0.00139046	0.00251276	0.00123136
3.8101	-0.00792117	0.00139126	0.00249598	0.00122947
3.8201	-0.0078963	0.00139206	0.00247938	0.00122757
3.8301	-0.00787158	0.00139285	0.00246295	0.00122568
3.8401	-0.00784704	0.00139364	0.00244668	0.00122378
3.8501	-0.00782265	0.00139442	0.00243058	0.00122189
3.8601	-0.00779842	0.00139519	0.00241465	0.00121999
3.8701	-0.00777436	0.00139596	0.00239888	0.0012181
3.8801	-0.00775045	0.00139672	0.00238327	0.00121621
3.8901	-0.00772669	0.00139748	0.00236781	0.00121432
3.9001	-0.00770309	0.00139823	0.00235251	0.00121244
3.9101	-0.00767964	0.00139898	0.00233736	0.00121055
3.9201	-0.00765634	0.00139972	0.00232237	0.00120867
3.9301	-0.00763319	0.00140045	0.00230752	0.00120678
3.9401	-0.00761019	0.00140119	0.00229282	0.0012049
3.9501	-0.00758733	0.00140191	0.00227827	0.00120302
3.9601	-0.00756462	0.00140263	0.00226386	0.00120114
3.9701	-0.00754206	0.00140335	0.00224959	0.00119927
3.9801	-0.00751963	0.00140406	0.00223546	0.00119739
3.9901	-0.00749735	0.00140476	0.00222146	0.00119552
4.0001	-0.0074752	0.00140546	0.0022076	0.00119365
4.0101	-0.0074532	0.00140616	0.00219388	0.00119178
4.0201	-0.00743132	0.00140685	0.00218029	0.00118992
4.0301	-0.00740959	0.00140753	0.00216683	0.00118805
4.0401	-0.00738799	0.00140821	0.00215349	0.00118619
4.0501	-0.00736652	0.00140889	0.00214029	0.00118433
4.0601	-0.00734518	0.00140956	0.00212721	0.00118247
4.0701	-0.00732397	0.00141023	0.00211425	0.00118062
4.0801	-0.0073029	0.00141089	0.00210142	0.00117876
4.0901	-0.00728195	0.00141154	0.0020887	0.00117691
4.1001	-0.00726112	0.0014122	0.00207611	0.00117506
4.1101	-0.00724042	0.00141285	0.00206363	0.00117322
4.1201	-0.00721985	0.00141349	0.00205127	0.00117137
4.1301	-0.0071994	0.00141413	0.00203903	0.00116953
4.1401	-0.00717907	0.00141476	0.00202689	0.00116769
4.1501	-0.00715886	0.00141539	0.00201487	0.00116586
4.1601	-0.00713877	0.00141602	0.00200296	0.00116402
4.1701	-0.0071188	0.00141664	0.00199116	0.00116219
4.1801	-0.00709895	0.00141726	0.00197946	0.00116036
4.1901	-0.00707921	0.00141788	0.00196788	0.00115854
4.2001	-0.00705959	0.00141849	0.00195639	0.00115672
4.2101	-0.00704008	0.00141909	0.00194501	0.00115489
4.2201	-0.00702069	0.00141969	0.00193374	0.00115308
4.2301	-0.00700141	0.00142029	0.00192256	0.00115126
4.2401	-0.00698224	0.00142088	0.00191149	0.00114945
4.2501	-0.00696318	0.00142147	0.00190051	0.00114764
4.2601	-0.00694423	0.00142206	0.00188963	0.00114584
4.2701	-0.00692538	0.00142264	0.00187885	0.00114403
4.2801	-0.00690665	0.00142322	0.00186816	0.00114223
4.2901	-0.00688802	0.00142379	0.00185757	0.00114043
4.3001	-0.0068695	0.00142436	0.00184707	0.00113864
4.3101	-0.00685108	0.00142493	0.00183666	0.00113685
4.3201	-0.00683276	0.00142549	0.00182634	0.00113506
4.3301	-0.00681455	0.00142605	0.00181611	0.00113328
4.3401	-0.00679644	0.00142661	0.00180597	0.00113149
4.3501	-0.00677843	0.00142716	0.00179592	0.00112971
4.3601	-0.00676052	0.00142771	0.00178595	0.00112794
4.3701	-0.00674271	0.00142825	0.00177607	0.00112616
4.3801	-0.006725	0.0014288	0.00176628	0.0011244
4.3901	-0.00670739	0.00142933	0.00175657	0.00112263
4.4001	-0.00668987	0.00142987	0.00174694	0.00112087
4.4101	-0.00667245	0.0014304	0.00173739	0.0011191
4.4201	-0.00665512	0.00143093	0.00172792	0.00111735
4.4301	-0.00663789	0.00143145	0.00171853	0.00111559
4.4401	-0.00662075	0.00143197	0.00170923	0.00111384
4.4501	-0.0066037	0.00143249	0.0017	0.0011121
4.4601	-0.00658675	0.001433	0.00169084	0.00111035
4.4701	-0.00656989	0.00143351	0.00168177	0.00110861
4.4801	-0.00655311	0.00143402	0.00167276	0.00110687
4.4901	-0.00653643	0.00143453	0.00166384	0.00110514
4.5001	-0.00651984	0.00143503	0.00165498	0.00110341
