#T	E/N	M/N	C/N	Xi/N
0.0001	-1.65625	0.03125	0.0	312.5
0.000101	-1.65625	0.03125	0.0	309.4059405940594
0.00010201000000000001	-1.65625	0.03125	0.0	306.34251543966275
0.00010303010000000001	-1.65625	0.03125	0.0	303.30942122738884
0.00010406040100000001	-1.65625	0.03125	0.0	300.30635765088005
0.00010510100501000002	-1.65625	0.03125	0.0	297.3330273771089
0.00010615201506010001	-1.65625	0.03125	0.0	294.3891360169396
0.00010721353521070101	-1.65625	0.03125	0.0	291.4743920959798
0.00010828567056280802	-1.65625	0.03125	0.0	288.58850702572255
0.00010936852726843611	-1.65625	0.03125	0.0	285.7311950749728
0.00011046221254112047	-1.65625	0.03125	0.0	282.9021733415572
0.00011156683466653167	-1.65625	0.03125	0.0	280.10116172431407
0.00011268250301319699	-1.65625	0.03125	0.0	277.3278828953605
0.00011380932804332896	-1.65625	0.03125	0.0	274.5820622726342
0.00011494742132376225	-1.65625	0.03125	0.0	271.86342799270705
0.00011609689553699987	-1.65625	0.03125	0.0	269.1717108838684
0.00011725786449236987	-1.65625	0.03125	0.0	266.5066444394737
0.00011843044313729357	-1.65625	0.03125	0.0	263.86796479155805
0.00011961474756866651	-1.65625	0.03125	0.0	261.25541068471097
0.00012081089504435318	-1.65625	0.03125	0.0	258.66872345020886
0.00012201900399479672	-1.65625	0.03125	0.0	256.1076469804048
0.00012323919403474468	-1.65625	0.03125	0.0	253.57192770337107
0.00012447158597509212	-1.65625	0.03125	0.0	251.06131455779317
0.00012571630183484304	-1.65625	0.03125	0.0	248.57555896811206
0.00012697346485319145	-1.65625	0.03125	0.0	246.11441481991295
0.00012824319950172338	-1.65625	0.03125	0.0	243.67763843555736
0.0001295256314967406	-1.65625	0.03125	0.0	241.2649885500568
0.00013082088781170802	-1.65625	0.03125	0.0	238.87622628718495
0.0001321290966898251	-1.65625	0.03125	0.0	236.51111513582669
0.00013345038765672336	-1.65625	0.03125	0.0	234.16942092656106
0.0001347848915332906	-1.65625	0.03125	0.0	231.8509118084763
0.0001361327404486235	-1.65625	0.03125	0.0	229.55535822621417
0.00013749406785310974	-1.65625	0.03125	0.0	227.28253289724174
0.00013886900853164082	-1.65625	0.03125	0.0	225.03221078934826
0.00014025769861695722	-1.65625	0.03125	0.0	222.80416909836464
0.0001416602756031268	-1.65625	0.03125	0.0	220.5981872261036
0.00014307687835915807	-1.65625	0.03125	0.0	218.4140467585184
0.00014450764714274964	-1.65625	0.03125	0.0	216.25153144407764
0.00014595272361417715	-1.65625	0.03125	0.0	214.11042717235406
0.00014741225085031893	-1.65625	0.03125	0.0	211.99052195282582
0.00014888637335882211	-1.65625	0.03125	0.0	209.89160589388695
0.00015037523709241033	-1.65625	0.03125	0.0	207.81347118206628
0.00015187898946333444	-1.65625	0.03125	0.0	205.75591206145177
0.00015339777935796778	-1.65625	0.03125	0.0	203.71872481331857
0.00015493175715154746	-1.65625	0.03125	0.0	201.701707735959
0.00015648107472306292	-1.65625	0.03125	0.0	199.7046611247119
0.00015804588547029355	-1.65625	0.03125	0.0	197.72738725219
0.00015962634432499647	-1.65625	0.03125	0.0	195.76969034870297
0.00016122260776824644	-1.65625	0.03125	0.0	193.83137658287424
0.0001628348338459289	-1.65625	0.03125	0.0	191.91225404244975
0.00016446318218438818	-1.65625	0.03125	0.0	190.0121327152968
0.00016610781400623208	-1.65625	0.03125	0.0	188.13082447059085
0.0001677688921462944	-1.65625	0.03125	0.0	186.26814304018896
0.00016944658106775735	-1.65625	0.03125	0.0	184.4239040001871
0.00017114104687843492	-1.65625	0.03125	0.0	182.59792475266048
0.00017285245734721926	-1.65625	0.03125	0.0	180.79002450758463
0.00017458098192069146	-1.65625	0.03125	0.0	179.0000242649353
0.00017632679173989837	-1.65625	0.03125	0.0	177.22774679696565
0.00017809005965729736	-1.65625	0.03125	0.0	175.47301663065903
0.00017987096025387034	-1.65625	0.03125	0.0	173.7356600303555
0.00018166966985640905	-1.65625	0.03125	0.0	172.01550498054996
0.00018348636655497315	-1.65625	0.03125	0.0	170.31238116886135
0.00018532123022052289	-1.65625	0.03125	0.0	168.62611996916965
0.00018717444252272812	-1.65625	0.03125	0.0	166.95655442492045
0.0001890461869479554	-1.65625	0.03125	0.0	165.30351923259448
0.00019093664881743498	-1.65625	0.03125	0.0	163.66685072534108
0.00019284601530560934	-1.65625	0.03125	0.0	162.04638685677332
0.00019477447545866543	-1.65625	0.03125	0.0	160.4419671849241
0.0001967222202132521	-1.65625	0.03125	0.0	158.85343285636046
0.00019868944241538462	-1.65625	0.03125	0.0	157.2806265904559
0.00020067633683953847	-1.65625	0.03125	0.0	155.72339266381772
0.00020268310020793385	-1.65625	0.03125	0.0	154.18157689486904
0.0002047099312100132	-1.65625	0.03125	0.0	152.6550266285832
0.00020675703052211333	-1.65625	0.03125	0.0	151.1435907213695
0.00020882460082733448	-1.65625	0.03125	0.0	149.6471195261084
0.00021091284683560782	-1.65625	0.03125	0.0	148.16546487733507
0.0002130219753039639	-1.65625	0.03125	0.0	146.69848007656938
0.00021515219505700354	-1.65625	0.03125	0.0	145.24601987779144
0.00021730371700757358	-1.65625	0.03125	0.0	143.80794047306082
0.0002194767541776493	-1.65625	0.03125	0.0	142.38409947827807
0.0002216715217194258	-1.65625	0.03125	0.0	140.9743559190872
0.00022388823693662006	-1.65625	0.03125	0.0	139.57857021691802
0.00022612711930598627	-1.65625	0.03125	0.0	138.19660417516633
0.00022838839049904613	-1.65625	0.03125	0.0	136.82832096551124
0.0002306722744040366	-1.65625	0.03125	0.0	135.47358511436755
0.00023297899714807695	-1.65625	0.03125	0.0	134.13226248947282
0.00023530878711955773	-1.65625	0.03125	0.0	132.80422028660675
0.00023766187499075331	-1.65625	0.03125	0.0	131.48932701644233
0.00024003849374066086	-1.65625	0.03125	0.0	130.18745249152707
0.00024243887867806747	-1.65625	0.03125	0.0	128.89846781339313
0.0002448632674648481	-1.65625	0.03125	0.0	127.62224535979519
0.0002473119001394966	-1.65625	0.03125	0.0	126.35865877207445
0.00024978501914089154	-1.65625	0.03125	0.0	125.10758294264797
0.0002522828693323005	-1.65625	0.03125	0.0	123.86889400262174
0.0002548056980256235	-1.65625	0.03125	0.0	122.64246930952648
0.00025735375500587974	-1.65625	0.03125	0.0	121.42818743517472
0.00025992729255593853	-1.65625	0.03125	0.0	120.22592815363834
0.0002625265654814979	-1.65625	0.03125	0.0	119.0355724293449
0.00026515183113631286	-1.65625	0.03125	0.0	117.857002405292
0.000267803349447676	-1.65625	0.03125	0.0	116.6901013913782
0.00027048138294215275	-1.65625	0.03125	0.0	115.5347538528497
0.00027318619677157426	-1.65625	0.03125	0.0	114.3908453988611
0.00027591805873929	-1.65625	0.03125	0.0	113.2582627711496
0.0002786772393266829	-1.65625	0.03125	0.0	112.1368938328214
0.0002814640117199497	-1.65625	0.03125	0.0	111.02662755724891
0.0002842786518371492	-1.65625	0.03125	0.0	109.92735401707813
0.0002871214383555207	-1.65625	0.03125	0.0	108.83896437334468
0.00028999265273907594	-1.65625	0.03125	0.0	107.7613508646977
0.0002928925792664667	-1.65625	0.03125	0.0	106.69440679673039
0.0002958215050591314	-1.65625	0.03125	0.0	105.63802653141623
0.0002987797201097227	-1.65625	0.03125	0.0	104.59210547664972
0.0003017675173108199	-1.65625	0.03125	0.0	103.55654007589082
0.0003047851924839281	-1.65625	0.03125	0.0	102.5312277979117
0.0003078330444087674	-1.65625	0.03125	0.0	101.51606712664525
0.00031091137485285506	-1.65625	0.03125	0.0	100.51095755113391
0.0003140204886013836	-1.65625	0.03125	0.0	99.51579955557813
0.0003171606934873975	-1.65625	0.03125	0.0	98.5304946094833
0.0003203323004222715	-1.65625	0.03125	0.0	97.55494515790424
0.0003235356234264942	-1.65625	0.03125	0.0	96.58905461178638
0.00032677097966075913	-1.65625	0.03125	0.0	95.63272733840236
0.00033003868945736674	-1.65625	0.03125	0.0	94.68586865188351
0.00033333907635194044	-1.65625	0.03125	0.0	93.74838480384506
0.00033667246711545986	-1.65625	0.03125	0.0	92.82018297410401
0.00034003919178661446	-1.65625	0.03125	0.0	91.90117126148913
0.0003434395837044806	-1.65625	0.03125	0.0	90.9912586747417
0.0003468739795415254	-1.65625	0.03125	0.0	90.09035512350664
0.00035034271933694067	-1.65625	0.03125	0.0	89.19837140941252
0.0003538461465303101	-1.65625	0.03125	0.0	88.31521921724011
0.0003573846079956132	-1.65625	0.03125	0.0	87.44081110617832
0.00036095845407556934	-1.65625	0.03125	0.0	86.57506050116665
0.00036456803861632505	-1.65625	0.03125	0.0	85.71788168432342
0.0003682137190024883	-1.65625	0.03125	0.0	84.86918978645883
0.00037189585619251317	-1.65625	0.03125	0.0	84.02890077867211
0.0003756148147544383	-1.65625	0.03125	0.0	83.19693146403179
0.0003793709629019827	-1.65625	0.03125	0.0	82.3731994693384
0.00038316467253100253	-1.65625	0.03125	0.0	81.55762323696871
0.00038699631925631254	-1.65625	0.03125	0.0	80.75012201680072
0.00039086628244887567	-1.65625	0.03125	0.0	79.95061585821853
0.00039477494527336444	-1.65625	0.03125	0.0	79.15902560219655
0.0003987226947260981	-1.65625	0.03125	0.0	78.37527287346194
0.0004027099216733591	-1.65625	0.03125	0.0	77.59928007273459
0.0004067370208900927	-1.65625	0.03125	0.0	76.83097036904414
0.00041080439109899365	-1.65625	0.03125	0.0	76.07026769212291
0.0004149124350099836	-1.65625	0.03125	0.0	75.31709672487416
0.0004190615593600834	-1.65625	0.03125	0.0	74.57138289591502
0.00042325217495368424	-1.65625	0.03125	0.0	73.8330523721931
0.0004274846967032211	-1.65625	0.03125	0.0	73.10203205167632
0.00043175954367025333	-1.65625	0.03125	0.0	72.37824955611516
0.00043607713910695587	-1.65625	0.03125	0.0	71.66163322387641
0.00044043791049802546	-1.65625	0.03125	0.0	70.95211210284792
0.00044484228960300573	-1.65625	0.03125	0.0	70.24961594341377
0.00044929071249903577	-1.65625	0.03125	0.0	69.5540751914988
0.0004537836196240261	-1.65625	0.03125	0.0	68.86542098168198
0.0004583214558202664	-1.65625	0.03125	0.0	68.18358513037819
0.00046290467037846903	-1.65625	0.03125	0.0	67.50850012908732
0.0004675337170822537	-1.65625	0.03125	0.0	66.84009913771021
0.0004722090542530763	-1.65625	0.03125	0.0	66.17831597793091
0.00047693114479560703	-1.65625	0.03125	0.0	65.52308512666427
