#T	E/N	M/N	C/N	Xi/N
0.0001	-1.1875	0.10020154587765957	0.0	2593.458045279078
0.000101	-1.1875	0.10020154587765957	0.0	2567.780242850572
0.00010201000000000001	-1.1875	0.10020154587765957	0.0	2542.356676089675
0.00010303010000000001	-1.1875	0.10020154587765957	0.0	2517.1848278115594
0.00010406040100000001	-1.1875	0.10020154587765957	0.0	2492.2622057540193
0.00010510100501000002	-1.1875	0.10020154587765957	0.0	2467.586342330712
0.00010615201506010001	-1.1875	0.10020154587765957	0.0	2443.1547943868436
0.00010721353521070101	-1.1875	0.10020154587765957	0.0	2418.965142957271
0.00010828567056280802	-1.1875	0.10020154587765957	0.0	2395.014993027001
0.00010936852726843611	-1.1875	0.10020154587765957	0.0	2371.30197329406
0.00011046221254112047	-1.1875	0.10020154587765957	0.0	2347.823735934713
0.00011156683466653167	-1.1875	0.10020154587765957	0.0	2324.577956371003
0.00011268250301319699	-1.1875	0.10020154587765957	0.0	2301.5623330405974
0.00011380932804332896	-1.1875	0.10020154587765957	0.0	2278.774587168908
0.00011494742132376225	-1.1875	0.10020154587765957	0.0	2256.2124625434735
0.00011609689553699987	-1.1875	0.10020154587765957	0.0	2233.8737252905676
0.00011725786449236987	-1.1875	0.10020154587765957	0.0	2211.7561636540277
0.00011843044313729357	-1.1875	0.10020154587765957	0.0	2189.8575877762646
0.00011961474756866651	-1.1875	0.10020154587765957	0.0	2168.17582948145
0.00012081089504435318	-1.1875	0.10020154587765957	0.0	2146.7087420608414
0.00012201900399479672	-1.1875	0.10020154587765957	0.0	2125.454200060239
0.00012323919403474468	-1.1875	0.10020154587765957	0.0	2104.410099069544
0.00012447158597509212	-1.1875	0.10020154587765957	0.0	2083.5743555144
0.00012571630183484304	-1.1875	0.10020154587765957	0.0	2062.944906449901
0.00012697346485319145	-1.1875	0.10020154587765957	0.0	2042.519709356338
0.00012824319950172338	-1.1875	0.10020154587765957	0.0	2022.296741936968
0.0001295256314967406	-1.1875	0.10020154587765957	0.0	2002.2740019177902
0.00013082088781170802	-1.1875	0.10020154587765957	0.0	1982.4495068492972
0.0001321290966898251	-1.1875	0.10020154587765957	0.0	1962.8212939101952
0.00013345038765672336	-1.1875	0.10020154587765957	0.0	1943.3874197130642
0.0001347848915332906	-1.1875	0.10020154587765957	0.0	1924.145960111945
0.0001361327404486235	-1.1875	0.10020154587765957	0.0	1905.0950100118268
0.00013749406785310974	-1.1875	0.10020154587765957	0.0	1886.2326831800265
0.00013886900853164082	-1.1875	0.10020154587765957	0.0	1867.5571120594323
0.00014025769861695722	-1.1875	0.10020154587765957	0.0	1849.0664475835963
0.0001416602756031268	-1.1875	0.10020154587765957	0.0	1830.7588589936597
0.00014307687835915807	-1.1875	0.10020154587765957	0.0	1812.6325336570887
0.00014450764714274964	-1.1875	0.10020154587765957	0.0	1794.685676888207
0.00014595272361417715	-1.1875	0.10020154587765957	0.0	1776.9165117705015
0.00014741225085031893	-1.1875	0.10020154587765957	0.0	1759.3232789806946
0.00014888637335882211	-1.1875	0.10020154587765957	0.0	1741.904236614549
0.00015037523709241033	-1.1875	0.10020154587765957	0.0	1724.657660014405
0.00015187898946333444	-1.1875	0.10020154587765957	0.0	1707.5818415984209
0.00015339777935796778	-1.1875	0.10020154587765957	0.0	1690.6750906915058
0.00015493175715154746	-1.1875	0.10020154587765957	0.0	1673.9357333579267
0.00015648107472306292	-1.1875	0.10020154587765957	0.0	1657.362112235571
0.00015804588547029355	-1.1875	0.10020154587765957	0.0	1640.9525863718525
0.00015962634432499647	-1.1875	0.10020154587765957	0.0	1624.7055310612402
0.00016122260776824644	-1.1875	0.10020154587765957	0.0	1608.6193376843962
0.0001628348338459289	-1.1875	0.10020154587765957	0.0	1592.692413548907
0.00016446318218438818	-1.1875	0.10020154587765957	0.0	1576.9231817315913
0.00016610781400623208	-1.1875	0.10020154587765957	0.0	1561.3100809223677
0.0001677688921462944	-1.1875	0.10020154587765957	0.0	1545.851565269671
0.00016944658106775735	-1.1875	0.10020154587765957	0.0	1530.5461042273969
0.00017114104687843492	-1.1875	0.10020154587765957	0.0	1515.3921824033632
0.00017285245734721926	-1.1875	0.10020154587765957	0.0	1500.3882994092705
0.00017458098192069146	-1.1875	0.10020154587765957	0.0	1485.532969712149
0.00017632679173989837	-1.1875	0.10020154587765957	0.0	1470.8247224872764
0.00017809005965729736	-1.1875	0.10020154587765957	0.0	1456.2621014725507
0.00017987096025387034	-1.1875	0.10020154587765957	0.0	1441.8436648243076
0.00018166966985640905	-1.1875	0.10020154587765957	0.0	1427.567984974562
0.00018348636655497315	-1.1875	0.10020154587765957	0.0	1413.4336484896653
0.00018532123022052289	-1.1875	0.10020154587765957	0.0	1399.4392559303617
0.00018717444252272812	-1.1875	0.10020154587765957	0.0	1385.5834217132292
0.0001890461869479554	-1.1875	0.10020154587765957	0.0	1371.8647739734943
0.00019093664881743498	-1.1875	0.10020154587765957	0.0	1358.2819544292022
0.00019284601530560934	-1.1875	0.10020154587765957	0.0	1344.8336182467347
0.00019477447545866543	-1.1875	0.10020154587765957	0.0	1331.5184339076582
0.0001967222202132521	-1.1875	0.10020154587765957	0.0	1318.335083076889
0.00019868944241538462	-1.1875	0.10020154587765957	0.0	1305.2822604721675
0.00020067633683953847	-1.1875	0.10020154587765957	0.0	1292.3586737348194
0.00020268310020793385	-1.1875	0.10020154587765957	0.0	1279.5630433018011
0.0002047099312100132	-1.1875	0.10020154587765957	0.0	1266.8941022790111
0.00020675703052211333	-1.1875	0.10020154587765957	0.0	1254.3505963158525
0.00020882460082733448	-1.1875	0.10020154587765957	0.0	1241.931283481042
0.00021091284683560782	-1.1875	0.10020154587765957	0.0	1229.6349341396456
0.0002130219753039639	-1.1875	0.10020154587765957	0.0	1217.4603308313324
0.00021515219505700354	-1.1875	0.10020154587765957	0.0	1205.406268149834
0.00021730371700757358	-1.1875	0.10020154587765957	0.0	1193.471552623598
0.0002194767541776493	-1.1875	0.10020154587765957	0.0	1181.6550025976217
0.0002216715217194258	-1.1875	0.10020154587765957	0.0	1169.9554481164573
0.00022388823693662006	-1.1875	0.10020154587765957	0.0	1158.3717308083735
0.00022612711930598627	-1.1875	0.10020154587765957	0.0	1146.9027037706667
0.00022838839049904613	-1.1875	0.10020154587765957	0.0	1135.5472314561057
0.0002306722744040366	-1.1875	0.10020154587765957	0.0	1124.3041895605006
0.00023297899714807695	-1.1875	0.10020154587765957	0.0	1113.172464911387
0.00023530878711955773	-1.1875	0.10020154587765957	0.0	1102.1509553578087
0.00023766187499075331	-1.1875	0.10020154587765957	0.0	1091.2385696611966
0.00024003849374066086	-1.1875	0.10020154587765957	0.0	1080.4342273873235
0.00024243887867806747	-1.1875	0.10020154587765957	0.0	1069.73685879933
0.0002448632674648481	-1.1875	0.10020154587765957	0.0	1059.145404751812
0.0002473119001394966	-1.1875	0.10020154587765957	0.0	1048.6588165859528
0.00024978501914089154	-1.1875	0.10020154587765957	0.0	1038.2760560256957
0.0002522828693323005	-1.1875	0.10020154587765957	0.0	1027.9960950749462
0.0002548056980256235	-1.1875	0.10020154587765957	0.0	1017.8179159157883
0.00025735375500587974	-1.1875	0.10020154587765957	0.0	1007.7405108077111
0.00025992729255593853	-1.1875	0.10020154587765957	0.0	997.7628819878328
0.0002625265654814979	-1.1875	0.10020154587765957	0.0	987.8840415721118
0.00026515183113631286	-1.1875	0.10020154587765957	0.0	978.1030114575365
0.000267803349447676	-1.1875	0.10020154587765957	0.0	968.4188232252836
0.00027048138294215275	-1.1875	0.10020154587765957	0.0	958.8305180448352
0.00027318619677157426	-1.1875	0.10020154587765957	0.0	949.3371465790449
0.00027591805873929	-1.1875	0.10020154587765957	0.0	939.9377688901434
0.0002786772393266829	-1.1875	0.10020154587765957	0.0	930.6314543466767
0.0002814640117199497	-1.1875	0.10020154587765957	0.0	921.4172815313631
0.0002842786518371492	-1.1875	0.10020154587765957	0.0	912.2943381498644
0.0002871214383555207	-1.1875	0.10020154587765957	0.0	903.2617209404598
0.00028999265273907594	-1.1875	0.10020154587765957	0.0	894.3185355846136
0.0002928925792664667	-1.1875	0.10020154587765957	0.0	885.4638966184293
0.0002958215050591314	-1.1875	0.10020154587765957	0.0	876.6969273449795
0.0002987797201097227	-1.1875	0.10020154587765957	0.0	868.0167597475044
0.0003017675173108199	-1.1875	0.10020154587765957	0.0	859.4225344034697
0.0003047851924839281	-1.1875	0.10020154587765957	0.0	850.913400399475
0.0003078330444087674	-1.1875	0.10020154587765957	0.0	842.488515247005
0.00031091137485285506	-1.1875	0.10020154587765957	0.0	834.1470447990148
0.0003140204886013836	-1.1875	0.10020154587765957	0.0	825.8881631673414
0.0003171606934873975	-1.1875	0.10020154587765957	0.0	817.711052640932
0.0003203323004222715	-1.1875	0.10020154587765957	0.0	809.6149036048831
0.0003235356234264942	-1.1875	0.10020154587765957	0.0	801.5989144602803
0.00032677097966075913	-1.1875	0.10020154587765957	0.0	793.662291544832
0.00033003868945736674	-1.1875	0.10020154587765957	0.0	785.8042490542891
0.00033333907635194044	-1.1875	0.10020154587765957	0.0	778.0240089646426
0.00033667246711545986	-1.1875	0.10020154587765957	0.0	770.3208009550916
0.00034003919178661446	-1.1875	0.10020154587765957	0.0	762.6938623317739
0.0003434395837044806	-1.1875	0.10020154587765957	0.0	755.1424379522514
0.0003468739795415254	-1.1875	0.10020154587765957	0.0	747.6657801507439
0.00035034271933694067	-1.1875	0.10020154587765957	0.0	740.2631486641029
0.0003538461465303101	-1.1875	0.10020154587765957	0.0	732.9338105585177
0.0003573846079956132	-1.1875	0.10020154587765957	0.0	725.6770401569482
0.00036095845407556934	-1.1875	0.10020154587765957	0.0	718.4921189672755
0.00036456803861632505	-1.1875	0.10020154587765957	0.0	711.3783356111637
0.0003682137190024883	-1.1875	0.10020154587765957	0.0	704.3349857536275
0.00037189585619251317	-1.1875	0.10020154587765957	0.0	697.3613720332945
0.0003756148147544383	-1.1875	0.10020154587765957	0.0	690.456803993361
0.0003793709629019827	-1.1875	0.10020154587765957	0.0	683.6205980132286
0.00038316467253100253	-1.1875	0.10020154587765957	0.0	676.8520772408204
0.00038699631925631254	-1.1875	0.10020154587765957	0.0	670.1505715255648
0.00039086628244887567	-1.1875	0.10020154587765957	0.0	663.5154173520443
0.00039477494527336444	-1.1875	0.10020154587765957	0.0	656.9459577743013
0.0003987226947260981	-1.1875	0.10020154587765957	0.0	650.4415423507934
0.0004027099216733591	-1.1875	0.10020154587765957	0.0	644.0015270799934
0.0004067370208900927	-1.1875	0.10020154587765957	0.0	637.6252743366271
0.00041080439109899365	-1.1875	0.10020154587765957	0.0	631.3121528085417
0.0004149124350099836	-1.1875	0.10020154587765957	0.0	625.0615374341996
0.0004190615593600834	-1.1875	0.10020154587765957	0.0	618.8728093407917
0.00042325217495368424	-1.1875	0.10020154587765957	0.0	612.7453557829622
0.0004274846967032211	-1.1875	0.10020154587765957	0.0	606.6785700821407
0.00043175954367025333	-1.1875	0.10020154587765957	0.0	600.6718515664759
0.00043607713910695587	-1.1875	0.10020154587765957	0.0	594.7246055113623
0.00044043791049802546	-1.1875	0.10020154587765957	0.0	588.8362430805566
0.00044484228960300573	-1.1875	0.10020154587765957	0.0	583.0061812678779
0.00044929071249903577	-1.1875	0.10020154587765957	0.0	577.233842839483
0.0004537836196240261	-1.1875	0.10020154587765957	0.0	571.5186562767159
0.0004583214558202664	-1.1875	0.10020154587765957	0.0	565.8600557195207
0.00046290467037846903	-1.1875	0.10020154587765957	0.0	560.2574809104166
0.0004675337170822537	-1.1875	0.10020154587765957	0.0	554.7103771390263
0.0004722090542530763	-1.1875	0.10020154587765957	0.0	549.2181951871547
0.00047693114479560703	-1.1875	0.10020154587765957	0.0	543.7803912744106
0.0004817004562435631	-1.1875	0.10020154587765957	0.0	538.396427004367
0.0004865174608059987	-1.1875	0.10020154587765957	0.0	533.0657693112545
0.0004913826354140587	-1.1875	0.10020154587765957	0.0	527.7878904071827
0.0004962964617681992	-1.1875	0.10020154587765957	0.0	522.5622677298838
0.0005012594263858812	-1.1875	0.10020154587765957	0.0	517.3883838909741
0.00050627202064974	-1.1875	0.10020154587765957	0.0	512.2657266247268
0.0005113347408562375	-1.1875	0.10020154587765957	0.0	507.19378873735326
